Australian Bureau of Statistics,,,,,,,,,,,,
1270055006C001 Statistical Area Level 1 2011 to Local Government Area 2011,,,,,,,,,,,,
Released at 11.30am (Canberra time) 27 June 2012,,,,,,,,,,,,
Table 3 Correspondence,,,,,,,,,,,,
,,,,,,,,,,,,
SA1_MAINCODE_2011,SA1_7DIGITCODE_2011,LGA_CODE_2011,LGA_NAME_2011,RATIO,PERCENTAGE,,,,,,,
50401104536,5104536,50420,Bayswater (C),1,100,,,,,,,
50401104537,5104537,50420,Bayswater (C),1,100,,,,,,,
50401104538,5104538,50420,Bayswater (C),1,100,,,,,,,
50401104539,5104539,50420,Bayswater (C),1,100,,,,,,,
50401104540,5104540,50420,Bayswater (C),1,100,,,,,,,
50401104541,5104541,50420,Bayswater (C),1,100,,,,,,,
50401104542,5104542,50420,Bayswater (C),1,100,,,,,,,
50401104543,5104543,50420,Bayswater (C),1,100,,,,,,,
50401104544,5104544,50420,Bayswater (C),1,100,,,,,,,
50401104545,5104545,50420,Bayswater (C),1,100,,,,,,,
50401104546,5104546,50420,Bayswater (C),1,100,,,,,,,
50401104547,5104547,50420,Bayswater (C),1,100,,,,,,,
50401104548,5104548,50420,Bayswater (C),1,100,,,,,,,
50401104549,5104549,50420,Bayswater (C),1,100,,,,,,,
50401104550,5104550,50420,Bayswater (C),1,100,,,,,,,
50401104551,5104551,50420,Bayswater (C),1,100,,,,,,,
50401104552,5104552,50420,Bayswater (C),1,100,,,,,,,
50401104553,5104553,50420,Bayswater (C),1,100,,,,,,,
50401104601,5104601,50420,Bayswater (C),1,100,,,,,,,
50401104602,5104602,50420,Bayswater (C),1,100,,,,,,,
50401104603,5104603,50420,Bayswater (C),1,100,,,,,,,
50401104604,5104604,50420,Bayswater (C),1,100,,,,,,,
50401104605,5104605,50420,Bayswater (C),1,100,,,,,,,
50401104606,5104606,50420,Bayswater (C),1,100,,,,,,,
50401104607,5104607,50420,Bayswater (C),1,100,,,,,,,
50401104608,5104608,50420,Bayswater (C),1,100,,,,,,,
50401104609,5104609,50420,Bayswater (C),1,100,,,,,,,
50401104610,5104610,50420,Bayswater (C),1,100,,,,,,,
50401104611,5104611,50420,Bayswater (C),1,100,,,,,,,
50401104612,5104612,50420,Bayswater (C),1,100,,,,,,,
50401104613,5104613,50420,Bayswater (C),1,100,,,,,,,
50401104614,5104614,50420,Bayswater (C),1,100,,,,,,,
50401104615,5104615,50420,Bayswater (C),1,100,,,,,,,
50401104616,5104616,50420,Bayswater (C),1,100,,,,,,,
50401104617,5104617,50420,Bayswater (C),1,100,,,,,,,
50401104618,5104618,50420,Bayswater (C),1,100,,,,,,,
50401104619,5104619,50420,Bayswater (C),1,100,,,,,,,
50401104620,5104620,50420,Bayswater (C),1,100,,,,,,,
50401104621,5104621,50420,Bayswater (C),1,100,,,,,,,
50401104622,5104622,50420,Bayswater (C),1,100,,,,,,,
50401104623,5104623,50420,Bayswater (C),1,100,,,,,,,
50401104624,5104624,50420,Bayswater (C),1,100,,,,,,,
50401104625,5104625,50420,Bayswater (C),1,100,,,,,,,
50401104626,5104626,50420,Bayswater (C),1,100,,,,,,,
50401104627,5104627,50420,Bayswater (C),1,100,,,,,,,
50401104628,5104628,50420,Bayswater (C),1,100,,,,,,,
50401104701,5104701,50420,Bayswater (C),1,100,,,,,,,
50401104702,5104702,50420,Bayswater (C),1,100,,,,,,,
50401104703,5104703,50420,Bayswater (C),1,100,,,,,,,
50401104704,5104704,50420,Bayswater (C),1,100,,,,,,,
50401104705,5104705,50420,Bayswater (C),1,100,,,,,,,
50401104706,5104706,50420,Bayswater (C),1,100,,,,,,,
50401104707,5104707,50420,Bayswater (C),1,100,,,,,,,
50401104708,5104708,50420,Bayswater (C),1,100,,,,,,,
50401104709,5104709,50420,Bayswater (C),1,100,,,,,,,
50401104710,5104710,50420,Bayswater (C),1,100,,,,,,,
50401104711,5104711,50420,Bayswater (C),1,100,,,,,,,
50401104712,5104712,50420,Bayswater (C),1,100,,,,,,,
50401104713,5104713,50420,Bayswater (C),1,100,,,,,,,
50401104714,5104714,50420,Bayswater (C),1,100,,,,,,,
50401104715,5104715,50420,Bayswater (C),1,100,,,,,,,
50401104716,5104716,50420,Bayswater (C),1,100,,,,,,,
50401104717,5104717,50420,Bayswater (C),1,100,,,,,,,
50401104718,5104718,50420,Bayswater (C),1,100,,,,,,,
50401104719,5104719,50420,Bayswater (C),1,100,,,,,,,
50401104720,5104720,50420,Bayswater (C),1,100,,,,,,,
50401104721,5104721,50420,Bayswater (C),1,100,,,,,,,
50401104722,5104722,50420,Bayswater (C),1,100,,,,,,,
50401104723,5104723,50420,Bayswater (C),1,100,,,,,,,
50401104724,5104724,50420,Bayswater (C),1,100,,,,,,,
50401104725,5104725,50420,Bayswater (C),1,100,,,,,,,
50401104726,5104726,50420,Bayswater (C),1,100,,,,,,,
50401104727,5104727,50420,Bayswater (C),1,100,,,,,,,
50401104728,5104728,50420,Bayswater (C),1,100,,,,,,,
50401104729,5104729,50420,Bayswater (C),1,100,,,,,,,
50401104730,5104730,50420,Bayswater (C),1,100,,,,,,,
50401104731,5104731,50420,Bayswater (C),1,100,,,,,,,
50401104732,5104732,50420,Bayswater (C),1,100,,,,,,,
50401104733,5104733,50420,Bayswater (C),1,100,,,,,,,
50401104734,5104734,50420,Bayswater (C),1,100,,,,,,,
50401104735,5104735,50420,Bayswater (C),1,100,,,,,,,
50401104736,5104736,50420,Bayswater (C),1,100,,,,,,,
50401104737,5104737,50420,Bayswater (C),1,100,,,,,,,
50401104738,5104738,50420,Bayswater (C),1,100,,,,,,,
50401104739,5104739,50420,Bayswater (C),1,100,,,,,,,
50401104740,5104740,50420,Bayswater (C),1,100,,,,,,,
50401104741,5104741,50420,Bayswater (C),1,100,,,,,,,
50401104742,5104742,50420,Bayswater (C),1,100,,,,,,,
50401104743,5104743,50420,Bayswater (C),1,100,,,,,,,
50401104744,5104744,50420,Bayswater (C),1,100,,,,,,,
50401104745,5104745,50420,Bayswater (C),1,100,,,,,,,
50401104801,5104801,58050,Swan (C),1,100,,,,,,,
50401104802,5104802,50420,Bayswater (C),1,100,,,,,,,
50401104803,5104803,50420,Bayswater (C),1,100,,,,,,,
50401104804,5104804,50420,Bayswater (C),1,100,,,,,,,
50401104805,5104805,50420,Bayswater (C),1,100,,,,,,,
50401104806,5104806,50420,Bayswater (C),1,100,,,,,,,
50401104807,5104807,50420,Bayswater (C),1,100,,,,,,,
50401104808,5104808,50420,Bayswater (C),1,100,,,,,,,
50401104809,5104809,50420,Bayswater (C),1,100,,,,,,,
50401104810,5104810,50420,Bayswater (C),1,100,,,,,,,
50401104811,5104811,50420,Bayswater (C),1,100,,,,,,,
50401104812,5104812,50420,Bayswater (C),1,100,,,,,,,
50401104813,5104813,50420,Bayswater (C),1,100,,,,,,,
50401104814,5104814,58050,Swan (C),1,100,,,,,,,
50401104815,5104815,58050,Swan (C),1,100,,,,,,,
50401104816,5104816,58050,Swan (C),1,100,,,,,,,
50401104817,5104817,50420,Bayswater (C),1,100,,,,,,,
50401104818,5104818,50420,Bayswater (C),1,100,,,,,,,
50401104819,5104819,50420,Bayswater (C),1,100,,,,,,,
50401104820,5104820,58050,Swan (C),1,100,,,,,,,
50401104821,5104821,50420,Bayswater (C),1,100,,,,,,,
50402104901,5104901,56090,Mundaring (S),1,100,,,,,,,
50402104902,5104902,56090,Mundaring (S),1,100,,,,,,,
50402104903,5104903,56090,Mundaring (S),1,100,,,,,,,
50402104904,5104904,56090,Mundaring (S),1,100,,,,,,,
50402104905,5104905,56090,Mundaring (S),1,100,,,,,,,
50402104906,5104906,56090,Mundaring (S),1,100,,,,,,,
50402104907,5104907,56090,Mundaring (S),1,100,,,,,,,
50402104908,5104908,56090,Mundaring (S),1,100,,,,,,,
50402104909,5104909,56090,Mundaring (S),1,100,,,,,,,
50402104910,5104910,56090,Mundaring (S),1,100,,,,,,,
50402104911,5104911,56090,Mundaring (S),1,100,,,,,,,
50402105001,5105001,56090,Mundaring (S),1,100,,,,,,,
50402105002,5105002,56090,Mundaring (S),1,100,,,,,,,
50402105003,5105003,56090,Mundaring (S),1,100,,,,,,,
50402105004,5105004,56090,Mundaring (S),1,100,,,,,,,
50402105005,5105005,56090,Mundaring (S),1,100,,,,,,,
50402105006,5105006,56090,Mundaring (S),1,100,,,,,,,
50402105007,5105007,56090,Mundaring (S),1,100,,,,,,,
50402105008,5105008,56090,Mundaring (S),1,100,,,,,,,
50402105009,5105009,56090,Mundaring (S),1,100,,,,,,,
50402105010,5105010,56090,Mundaring (S),1,100,,,,,,,
50402105011,5105011,56090,Mundaring (S),1,100,,,,,,,
50402105012,5105012,56090,Mundaring (S),1,100,,,,,,,
50402105013,5105013,56090,Mundaring (S),1,100,,,,,,,
50402105014,5105014,56090,Mundaring (S),1,100,,,,,,,
50402105015,5105015,56090,Mundaring (S),1,100,,,,,,,
50402105016,5105016,56090,Mundaring (S),1,100,,,,,,,
50402105017,5105017,56090,Mundaring (S),1,100,,,,,,,
50402105018,5105018,56090,Mundaring (S),1,100,,,,,,,
50402105019,5105019,56090,Mundaring (S),1,100,,,,,,,
50402105020,5105020,56090,Mundaring (S),1,100,,,,,,,
50402105101,5105101,56090,Mundaring (S),1,100,,,,,,,
50402105102,5105102,56090,Mundaring (S),1,100,,,,,,,
50402105103,5105103,56090,Mundaring (S),1,100,,,,,,,
50402105104,5105104,58050,Swan (C),1,100,,,,,,,
50402105105,5105105,58050,Swan (C),1,100,,,,,,,
50402105106,5105106,56090,Mundaring (S),1,100,,,,,,,
50402105107,5105107,56090,Mundaring (S),1,100,,,,,,,
50402105108,5105108,56090,Mundaring (S),1,100,,,,,,,
50402105109,5105109,56090,Mundaring (S),1,100,,,,,,,
50402105110,5105110,56090,Mundaring (S),1,100,,,,,,,
50402105201,5105201,54200,Kalamunda (S),0.2373357,23.7335742,,,,,,,
50402105201,5105201,56090,Mundaring (S),0.7626643,76.2664258,,,,,,,
50402105301,5105301,56090,Mundaring (S),1,100,,,,,,,
50402105302,5105302,56090,Mundaring (S),1,100,,,,,,,
50402105303,5105303,56090,Mundaring (S),1,100,,,,,,,
50402105304,5105304,56090,Mundaring (S),1,100,,,,,,,
50402105305,5105305,56090,Mundaring (S),1,100,,,,,,,
50402105306,5105306,56090,Mundaring (S),1,100,,,,,,,
50402105307,5105307,56090,Mundaring (S),1,100,,,,,,,
50402105308,5105308,56090,Mundaring (S),1,100,,,,,,,
50402105309,5105309,56090,Mundaring (S),1,100,,,,,,,
50402105310,5105310,56090,Mundaring (S),1,100,,,,,,,
50402105311,5105311,56090,Mundaring (S),1,100,,,,,,,
50402105312,5105312,56090,Mundaring (S),1,100,,,,,,,
50402105313,5105313,56090,Mundaring (S),1,100,,,,,,,
50402105314,5105314,56090,Mundaring (S),1,100,,,,,,,
50402105315,5105315,56090,Mundaring (S),1,100,,,,,,,
50402105316,5105316,56090,Mundaring (S),1,100,,,,,,,
50402105317,5105317,56090,Mundaring (S),1,100,,,,,,,
50402105318,5105318,56090,Mundaring (S),1,100,,,,,,,
50402105319,5105319,56090,Mundaring (S),1,100,,,,,,,
50402105320,5105320,56090,Mundaring (S),1,100,,,,,,,
50402105321,5105321,56090,Mundaring (S),1,100,,,,,,,
50402105322,5105322,56090,Mundaring (S),1,100,,,,,,,
50402105323,5105323,56090,Mundaring (S),1,100,,,,,,,
50402105324,5105324,56090,Mundaring (S),1,100,,,,,,,
50402105325,5105325,56090,Mundaring (S),1,100,,,,,,,
50402105326,5105326,56090,Mundaring (S),1,100,,,,,,,
50402105327,5105327,56090,Mundaring (S),1,100,,,,,,,
50402105328,5105328,56090,Mundaring (S),1,100,,,,,,,
50402105329,5105329,56090,Mundaring (S),1,100,,,,,,,
50402105330,5105330,56090,Mundaring (S),1,100,,,,,,,
50402105331,5105331,56090,Mundaring (S),1,100,,,,,,,
50402105332,5105332,56090,Mundaring (S),1,100,,,,,,,
50402105333,5105333,56090,Mundaring (S),1,100,,,,,,,
50402105334,5105334,56090,Mundaring (S),1,100,,,,,,,
50402105335,5105335,56090,Mundaring (S),1,100,,,,,,,
50402105336,5105336,56090,Mundaring (S),1,100,,,,,,,
50402105337,5105337,56090,Mundaring (S),1,100,,,,,,,
50402105338,5105338,56090,Mundaring (S),1,100,,,,,,,
50402105401,5105401,56090,Mundaring (S),1,100,,,,,,,
50402105402,5105402,58050,Swan (C),1,100,,,,,,,
50402105403,5105403,58050,Swan (C),1,100,,,,,,,
50402105404,5105404,58050,Swan (C),1,100,,,,,,,
50402105405,5105405,58050,Swan (C),1,100,,,,,,,
50402105406,5105406,56090,Mundaring (S),1,100,,,,,,,
50402105407,5105407,56090,Mundaring (S),1,100,,,,,,,
50402105408,5105408,56090,Mundaring (S),1,100,,,,,,,
50402105409,5105409,56090,Mundaring (S),1,100,,,,,,,
50402105410,5105410,56090,Mundaring (S),1,100,,,,,,,
50402105411,5105411,56090,Mundaring (S),1,100,,,,,,,
50402105412,5105412,56090,Mundaring (S),1,100,,,,,,,
50402105413,5105413,58050,Swan (C),1,100,,,,,,,
50402105414,5105414,56090,Mundaring (S),1,100,,,,,,,
50402105415,5105415,56090,Mundaring (S),1,100,,,,,,,
50402105416,5105416,56090,Mundaring (S),1,100,,,,,,,
50402105417,5105417,58050,Swan (C),1,100,,,,,,,
50402105418,5105418,58050,Swan (C),1,100,,,,,,,
50402105419,5105419,58050,Swan (C),1,100,,,,,,,
50402105420,5105420,58050,Swan (C),1,100,,,,,,,
50402105421,5105421,56090,Mundaring (S),1,100,,,,,,,
50402105422,5105422,56090,Mundaring (S),1,100,,,,,,,
50402105423,5105423,56090,Mundaring (S),1,100,,,,,,,
50402105424,5105424,56090,Mundaring (S),1,100,,,,,,,
50402105425,5105425,56090,Mundaring (S),1,100,,,,,,,
50402105426,5105426,56090,Mundaring (S),1,100,,,,,,,
50402105427,5105427,56090,Mundaring (S),1,100,,,,,,,
50402105428,5105428,56090,Mundaring (S),1,100,,,,,,,
50402105429,5105429,56090,Mundaring (S),1,100,,,,,,,
50402105430,5105430,56090,Mundaring (S),0.9999906,99.9990625,,,,,,,
50402105431,5105431,58050,Swan (C),1,100,,,,,,,
50402105432,5105432,56090,Mundaring (S),0.8681048,86.8104802,,,,,,,
50402105432,5105432,58050,Swan (C),0.1318952,13.1895198,,,,,,,
50403105501,5105501,58050,Swan (C),1,100,,,,,,,
50403105601,5105601,58050,Swan (C),1,100,,,,,,,
50403105602,5105602,58050,Swan (C),1,100,,,,,,,
50403105603,5105603,58050,Swan (C),1,100,,,,,,,
50403105604,5105604,58050,Swan (C),1,100,,,,,,,
50403105605,5105605,58050,Swan (C),1,100,,,,,,,
50403105606,5105606,58050,Swan (C),1,100,,,,,,,
50403105607,5105607,58050,Swan (C),1,100,,,,,,,
50403105608,5105608,58050,Swan (C),1,100,,,,,,,
50403105609,5105609,58050,Swan (C),1,100,,,,,,,
50403105610,5105610,58050,Swan (C),1,100,,,,,,,
50403105611,5105611,58050,Swan (C),1,100,,,,,,,
50403105612,5105612,58050,Swan (C),1,100,,,,,,,
50403105613,5105613,58050,Swan (C),1,100,,,,,,,
50403105614,5105614,58050,Swan (C),1,100,,,,,,,
50403105615,5105615,58050,Swan (C),1,100,,,,,,,
50403105616,5105616,58050,Swan (C),1,100,,,,,,,
50403105617,5105617,58050,Swan (C),1,100,,,,,,,
50403105618,5105618,58050,Swan (C),1,100,,,,,,,
50403105619,5105619,58050,Swan (C),1,100,,,,,,,
50403105620,5105620,58050,Swan (C),1,100,,,,,,,
50403105621,5105621,58050,Swan (C),1,100,,,,,,,
50403105622,5105622,58050,Swan (C),1,100,,,,,,,
50403105623,5105623,58050,Swan (C),1,100,,,,,,,
50403105624,5105624,58050,Swan (C),1,100,,,,,,,
50403105625,5105625,58050,Swan (C),1,100,,,,,,,
50403105626,5105626,58050,Swan (C),1,100,,,,,,,
50403105627,5105627,58050,Swan (C),1,100,,,,,,,
50403105628,5105628,58050,Swan (C),1,100,,,,,,,
50403105629,5105629,58050,Swan (C),1,100,,,,,,,
50403105630,5105630,58050,Swan (C),1,100,,,,,,,
50403105631,5105631,58050,Swan (C),1,100,,,,,,,
50403105632,5105632,58050,Swan (C),1,100,,,,,,,
50403105633,5105633,58050,Swan (C),1,100,,,,,,,
50403105634,5105634,58050,Swan (C),1,100,,,,,,,
50403105635,5105635,58050,Swan (C),1,100,,,,,,,
50403105636,5105636,58050,Swan (C),1,100,,,,,,,
50403105637,5105637,58050,Swan (C),1,100,,,,,,,
50403105638,5105638,58050,Swan (C),1,100,,,,,,,
50403105639,5105639,58050,Swan (C),1,100,,,,,,,
50403105640,5105640,58050,Swan (C),1,100,,,,,,,
50403105641,5105641,58050,Swan (C),1,100,,,,,,,
50403105642,5105642,58050,Swan (C),1,100,,,,,,,
50403105643,5105643,58050,Swan (C),1,100,,,,,,,
50403105644,5105644,58050,Swan (C),1,100,,,,,,,
50403105645,5105645,58050,Swan (C),1,100,,,,,,,
50403105646,5105646,58050,Swan (C),1,100,,,,,,,
50403105647,5105647,58050,Swan (C),1,100,,,,,,,
50403105648,5105648,58050,Swan (C),1,100,,,,,,,
50403105649,5105649,58050,Swan (C),1,100,,,,,,,
50403105650,5105650,58050,Swan (C),1,100,,,,,,,
50403105651,5105651,58050,Swan (C),1,100,,,,,,,
50403105701,5105701,58050,Swan (C),1,100,,,,,,,
50403105702,5105702,58050,Swan (C),1,100,,,,,,,
50403105703,5105703,58050,Swan (C),1,100,,,,,,,
50403105704,5105704,58050,Swan (C),1,100,,,,,,,
50403105705,5105705,58050,Swan (C),1,100,,,,,,,
50403105706,5105706,58050,Swan (C),1,100,,,,,,,
50403105707,5105707,58050,Swan (C),1,100,,,,,,,
50403105708,5105708,58050,Swan (C),1,100,,,,,,,
50403105709,5105709,58050,Swan (C),1,100,,,,,,,
50403105710,5105710,58050,Swan (C),1,100,,,,,,,
50403105711,5105711,58050,Swan (C),1,100,,,,,,,
50403105712,5105712,58050,Swan (C),1,100,,,,,,,
50403105713,5105713,58050,Swan (C),1,100,,,,,,,
50403105714,5105714,58050,Swan (C),1,100,,,,,,,
50403105715,5105715,58050,Swan (C),1,100,,,,,,,
50403105716,5105716,58050,Swan (C),1,100,,,,,,,
50403105717,5105717,58050,Swan (C),1,100,,,,,,,
50403105718,5105718,58050,Swan (C),1,100,,,,,,,
50403105719,5105719,58050,Swan (C),1,100,,,,,,,
50403105720,5105720,58050,Swan (C),1,100,,,,,,,
50403105721,5105721,58050,Swan (C),1,100,,,,,,,
50403105722,5105722,58050,Swan (C),1,100,,,,,,,
50403105723,5105723,58050,Swan (C),1,100,,,,,,,
50403105724,5105724,58050,Swan (C),1,100,,,,,,,
50403105725,5105725,58050,Swan (C),1,100,,,,,,,
50403105726,5105726,58050,Swan (C),1,100,,,,,,,
50403105727,5105727,58050,Swan (C),1,100,,,,,,,
50403105728,5105728,58050,Swan (C),1,100,,,,,,,
50403105729,5105729,58050,Swan (C),1,100,,,,,,,
50403105730,5105730,58050,Swan (C),1,100,,,,,,,
50403105731,5105731,58050,Swan (C),1,100,,,,,,,
50403105732,5105732,58050,Swan (C),1,100,,,,,,,
50403105733,5105733,58050,Swan (C),1,100,,,,,,,
50403105801,5105801,58050,Swan (C),1,100,,,,,,,
50403105802,5105802,58050,Swan (C),1,100,,,,,,,
50403105803,5105803,58050,Swan (C),1,100,,,,,,,
50403105804,5105804,58050,Swan (C),1,100,,,,,,,
50403105805,5105805,58050,Swan (C),1,100,,,,,,,
50403105806,5105806,58050,Swan (C),1,100,,,,,,,
50403105807,5105807,58050,Swan (C),1,100,,,,,,,
50403105808,5105808,58050,Swan (C),1,100,,,,,,,
50403105809,5105809,58050,Swan (C),1,100,,,,,,,
50403105810,5105810,58050,Swan (C),1,100,,,,,,,
50403105811,5105811,58050,Swan (C),1,100,,,,,,,
50403105812,5105812,58050,Swan (C),1,100,,,,,,,
50403105813,5105813,58050,Swan (C),1,100,,,,,,,
50403105901,5105901,58050,Swan (C),1,100,,,,,,,
50403105902,5105902,58050,Swan (C),1,100,,,,,,,
50403105903,5105903,58050,Swan (C),1,100,,,,,,,
50403105904,5105904,58050,Swan (C),1,100,,,,,,,
50403105905,5105905,58050,Swan (C),1,100,,,,,,,
50403105906,5105906,58050,Swan (C),1,100,,,,,,,
50403105907,5105907,58050,Swan (C),1,100,,,,,,,
50403105908,5105908,58050,Swan (C),1,100,,,,,,,
50403105909,5105909,58050,Swan (C),1,100,,,,,,,
50403105910,5105910,58050,Swan (C),1,100,,,,,,,
50403105911,5105911,58050,Swan (C),1,100,,,,,,,
50403105912,5105912,58050,Swan (C),1,100,,,,,,,
50403105913,5105913,58050,Swan (C),1,100,,,,,,,
50403105914,5105914,58050,Swan (C),1,100,,,,,,,
50403105915,5105915,58050,Swan (C),1,100,,,,,,,
50403105916,5105916,58050,Swan (C),1,100,,,,,,,
50403105917,5105917,58050,Swan (C),1,100,,,,,,,
50403105918,5105918,58050,Swan (C),1,100,,,,,,,
50403105919,5105919,58050,Swan (C),1,100,,,,,,,
50403105920,5105920,58050,Swan (C),1,100,,,,,,,
50403105921,5105921,58050,Swan (C),1,100,,,,,,,
50403105922,5105922,58050,Swan (C),1,100,,,,,,,
50403105923,5105923,58050,Swan (C),1,100,,,,,,,
50403105924,5105924,58050,Swan (C),1,100,,,,,,,
50403105925,5105925,58050,Swan (C),1,100,,,,,,,
50403105926,5105926,58050,Swan (C),1,100,,,,,,,
50403105927,5105927,58050,Swan (C),1,100,,,,,,,
50403105928,5105928,58050,Swan (C),1,100,,,,,,,
50403105929,5105929,58050,Swan (C),1,100,,,,,,,
50403105930,5105930,58050,Swan (C),1,100,,,,,,,
50403105931,5105931,58050,Swan (C),1,100,,,,,,,
50403105932,5105932,58050,Swan (C),1,100,,,,,,,
50403105933,5105933,58050,Swan (C),1,100,,,,,,,
50403105934,5105934,58050,Swan (C),1,100,,,,,,,
50403105935,5105935,58050,Swan (C),1,100,,,,,,,
50403105936,5105936,58050,Swan (C),1,100,,,,,,,
50403105937,5105937,58050,Swan (C),1,100,,,,,,,
50403105938,5105938,58050,Swan (C),1,100,,,,,,,
50403105939,5105939,58050,Swan (C),1,100,,,,,,,
50403105940,5105940,58050,Swan (C),1,100,,,,,,,
50403105941,5105941,58050,Swan (C),1,100,,,,,,,
50403105942,5105942,58050,Swan (C),1,100,,,,,,,
50403105943,5105943,58050,Swan (C),1,100,,,,,,,
50403105944,5105944,58050,Swan (C),1,100,,,,,,,
50403105945,5105945,58050,Swan (C),1,100,,,,,,,
50403105946,5105946,58050,Swan (C),1,100,,,,,,,
50403105947,5105947,58050,Swan (C),1,100,,,,,,,
50403105948,5105948,58050,Swan (C),1,100,,,,,,,
50403105949,5105949,58050,Swan (C),1,100,,,,,,,
50403105950,5105950,58050,Swan (C),1,100,,,,,,,
50403105951,5105951,58050,Swan (C),1,100,,,,,,,
50403105952,5105952,58050,Swan (C),1,100,,,,,,,
50403105953,5105953,58050,Swan (C),1,100,,,,,,,
50403105954,5105954,58050,Swan (C),1,100,,,,,,,
50403105955,5105955,58050,Swan (C),1,100,,,,,,,
50403105956,5105956,58050,Swan (C),1,100,,,,,,,
50403105957,5105957,58050,Swan (C),1,100,,,,,,,
50403105958,5105958,58050,Swan (C),1,100,,,,,,,
50403105959,5105959,58050,Swan (C),1,100,,,,,,,
50403106001,5106001,58050,Swan (C),1,100,,,,,,,
50403106002,5106002,58050,Swan (C),1,100,,,,,,,
50403106003,5106003,58050,Swan (C),1,100,,,,,,,
50403106004,5106004,58050,Swan (C),1,100,,,,,,,
50403106005,5106005,58050,Swan (C),1,100,,,,,,,
50403106006,5106006,58050,Swan (C),1,100,,,,,,,
50403106007,5106007,58050,Swan (C),1,100,,,,,,,
50403106008,5106008,58050,Swan (C),1,100,,,,,,,
50403106101,5106101,58050,Swan (C),1,100,,,,,,,
50403106102,5106102,58050,Swan (C),1,100,,,,,,,
50403106103,5106103,58050,Swan (C),1,100,,,,,,,
50403106104,5106104,58050,Swan (C),1,100,,,,,,,
50403106105,5106105,58050,Swan (C),1,100,,,,,,,
50403106106,5106106,58050,Swan (C),1,100,,,,,,,
50403106107,5106107,58050,Swan (C),1,100,,,,,,,
50403106108,5106108,58050,Swan (C),1,100,,,,,,,
50403106109,5106109,58050,Swan (C),1,100,,,,,,,
50403106110,5106110,58050,Swan (C),1,100,,,,,,,
50403106201,5106201,58050,Swan (C),1,100,,,,,,,
50403106202,5106202,58050,Swan (C),1,100,,,,,,,
50403106203,5106203,58050,Swan (C),1,100,,,,,,,
50403106204,5106204,58050,Swan (C),1,100,,,,,,,
50403106205,5106205,58050,Swan (C),1,100,,,,,,,
50403106206,5106206,58050,Swan (C),1,100,,,,,,,
50403106207,5106207,58050,Swan (C),1,100,,,,,,,
